gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022200015,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:34 PM EST),period,start,0,0,1
0022200015,4,PT12M00.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,h,Jump Ball Embiid vs. Lopez: Tip to G. Antetokounmpo,Jump Ball,,1,0,2
0022200015,7,PT11M46.00S,1,1610612749,MIL,201572,Lopez,B. Lopez,233,22,0,Missed,1,,,0,v,MISS Lopez 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3
0022200015,8,PT11M44.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,h,Embiid REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0022200015,9,PT11M36.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,-18,138,14,Made,1,2,0,2,h,Embiid 14' Jump Shot (2 PTS) (Harden 1 AST),Made Shot,Jump Shot,1,2,5
0022200015,11,PT11M21.00S,1,1610612749,MIL,201950,Holiday,J. Holiday,-11,234,23,Made,1,2,2,4,v,Holiday 23' Step Back Jump Shot (2 PTS),Made Shot,Step Back Jump shot,1,2,6
0022200015,13,PT11M04.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,8,1,Made,1,4,2,6,h,Embiid 1' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,1,2,7
0022200015,14,PT11M04.00S,1,1610612749,MIL,201572,Lopez,B. Lopez,0,0,0,,0,,,0,v,Lopez S.FOUL (P1.T1) (J.Williams),Foul,Shooting,1,0,8
0022200015,16,PT11M04.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,h,MISS Embiid Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,1,0,9
0022200015,17,PT11M02.00S,1,1610612749,MIL,201572,Lopez,B. Lopez,0,0,0,,0,,,0,v,Lopez REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10
0022200015,18,PT10M51.00S,1,1610612749,MIL,1628960,Allen,G. Allen,-192,197,28,Made,1,4,5,9,v,Allen 28' 3PT Jump Shot (3 PTS),Made Shot,Jump Shot,1,3,11
0022200015,19,PT10M26.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,-29,273,27,Missed,1,,,0,h,MISS Embiid 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,12
0022200015,20,PT10M23.00S,1,1610612749,MIL,203507,Antetokounmpo,G. Antetokounmpo,0,0,0,,0,,,0,v,G. Antetokounmpo REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13
0022200015,21,PT10M16.00S,1,1610612749,MIL,1628975,Carter,J. Carter,-1,205,21,Made,1,4,7,11,v,Carter 21' Pullup Jump Shot (2 PTS) (G. Antetokounmpo 1 AST),Made Shot,Pullup Jump shot,1,2,14
0022200015,23,PT10M05.00S,1,1610612755,PHI,202699,Harris,T. Harris,17,73,7,Made,1,6,7,13,h,Harris 7' Turnaround Jump Shot (2 PTS) (Harden 2 AST),Made Shot,Turnaround Jump Shot,1,2,15
0022200015,26,PT09M50.00S,1,1610612749,MIL,201572,Lopez,B. Lopez,134,231,27,Made,1,6,10,16,v,Lopez 27' 3PT Jump Shot (3 PTS) (Holiday 1 AST),Made Shot,Jump Shot,1,3,16
0022200015,28,PT09M34.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,0,91,9,Missed,1,,,0,h,MISS Maxey 9' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,17
0022200015,29,PT09M29.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,h,Embiid REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,18
0022200015,30,PT09M29.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,Made,1,8,10,18,h,Embiid Tip Layup Shot (6 PTS),Made Shot,Tip Layup Shot,1,2,19
0022200015,31,PT09M02.00S,1,1610612749,MIL,1628960,Allen,G. Allen,118,58,13,Missed,1,,,0,v,MISS Allen 13' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,20
0022200015,32,PT09M00.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,,,0,h,Embiid REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,21
0022200015,33,PT08M50.00S,1,1610612755,PHI,201935,Harden,J. Harden,-62,134,15,Missed,1,,,0,h,MISS Harden 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,22
0022200015,34,PT08M49.00S,1,1610612749,MIL,203507,Antetokounmpo,G. Antetokounmpo,0,0,0,,0,,,0,v,G. Antetokounmpo REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,23
0022200015,35,PT08M44.00S,1,1610612749,MIL,203507,Antetokounmpo,G. Antetokounmpo,27,11,3,Made,1,8,12,20,v,G. Antetokounmpo 3' Running Layup (2 PTS),Made Shot,Running Layup Shot,1,2,24
0022200015,36,PT08M44.00S,1,1610612755,PHI,200782,Tucker,P. Tucker,0,0,0,,0,,,0,h,Tucker S.FOUL (P1.T1) (J.Williams),Foul,Shooting,1,0,25
0022200015,38,PT08M44.00S,1,1610612749,MIL,203507,Antetokounmpo,G. Antetokounmpo,0,0,0,,0,8,13,21,v,G. Antetokounmpo Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,26
0022200015,39,PT08M26.00S,1,1610612749,MIL,203507,Antetokounmpo,G. Antetokounmpo,0,0,0,,0,,,0,v,G. Antetokounmpo P.FOUL (P1.T2) (J.Goble),Foul,Personal,1,0,27
0022200015,41,PT08M18.00S,1,1610612755,PHI,200782,Tucker,P. Tucker,249,27,25,Made,1,11,13,24,h,Tucker 25' 3PT Jump Shot (3 PTS) (Harden 3 AST),Made Shot,Jump Shot,1,3,28
0022200015,43,PT08M08.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,0,0,0,,0,,,0,h,Maxey P.FOUL (P1.T2) (J.Williams),Foul,Personal,1,0,29
