gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022200913,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (3:46 PM EST),period,start,0,0,1
0022200913,4,PT12M00.00S,1,1610612742,DAL,203939,Powell,D. Powell,0,0,0,,0,,,0,h,Jump Ball Powell vs. Davis: Tip to Schroder,Jump Ball,,1,0,2
0022200913,7,PT11M38.00S,1,1610612747,LAL,203471,Schröder,D. Schröder,124,223,26,Missed,1,,,0,v,MISS Schroder 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3
0022200913,8,PT11M35.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0022200913,9,PT11M19.00S,1,1610612747,LAL,1629020,Vanderbilt,J. Vanderbilt,0,0,0,,0,,,0,v,Vanderbilt S.FOUL (P1.T1) (G.Petraitis),Foul,Shooting,1,0,5
0022200913,11,PT11M19.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,1,0,1,h,Doncic Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,6
0022200913,12,PT11M19.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,MISS Doncic Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,7
0022200913,13,PT11M18.00S,1,1610612747,LAL,1629020,Vanderbilt,J. Vanderbilt,0,0,0,,0,,,0,v,Vanderbilt REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8
0022200913,14,PT11M05.00S,1,1610612747,LAL,1627736,Beasley,M. Beasley,-157,206,26,Missed,1,,,0,v,MISS Beasley 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,9
0022200913,15,PT11M02.00S,1,1610612742,DAL,203493,Bullock Jr.,R. Bullock Jr.,0,0,0,,0,,,0,h,Bullock REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10
0022200913,16,PT10M52.00S,1,1610612742,DAL,203939,Powell,D. Powell,9,6,1,Made,1,3,0,3,h,Powell 1' Alley Oop Dunk (2 PTS) (Doncic 1 AST),Made Shot,Alley Oop Dunk Shot,1,2,11
0022200913,18,PT10M33.00S,1,1610612747,LAL,203471,Schröder,D. Schröder,-29,12,3,Made,1,3,2,5,v,Schroder 3' Cutting Layup Shot (2 PTS) (Davis 1 AST),Made Shot,Cutting Layup Shot,1,2,12
0022200913,20,PT10M19.00S,1,1610612742,DAL,202681,Irving,K. Irving,-18,47,5,Missed,1,,,0,h,MISS Irving 5' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,2,13
0022200913,21,PT10M17.00S,1,1610612747,LAL,1629020,Vanderbilt,J. Vanderbilt,0,0,0,,0,,,0,v,Vanderbilt REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,14
0022200913,22,PT10M11.00S,1,1610612747,LAL,203076,Davis,A. Davis,-8,160,16,Missed,1,,,0,v,MISS Davis 16' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,15
0022200913,23,PT10M08.00S,1,1610612747,LAL,1629020,Vanderbilt,J. Vanderbilt,0,0,0,,0,,,0,v,Vanderbilt REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,16
0022200913,24,PT10M03.00S,1,1610612747,LAL,1627736,Beasley,M. Beasley,-5,91,9,Missed,1,,,0,v,MISS Beasley 9' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,17
0022200913,25,PT10M01.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,18
0022200913,26,PT09M59.00S,1,1610612747,LAL,203076,Davis,A. Davis,-12,7,1,Made,1,3,4,7,v,Davis 1' Putback Layup (2 PTS),Made Shot,Putback Layup Shot,1,2,19
0022200913,27,PT09M43.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-163,190,25,Made,1,6,4,10,h,Doncic 25' 3PT Pullup Jump Shot (4 PTS),Made Shot,Pullup Jump shot,1,3,20
0022200913,28,PT09M33.00S,1,1610612747,LAL,203076,Davis,A. Davis,42,15,4,Made,1,6,6,12,v,Davis 4' Turnaround Bank Shot (4 PTS) (Schroder 1 AST),Made Shot,Turnaround Bank shot,1,2,21
0022200913,30,PT09M13.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-165,209,27,Made,1,9,6,15,h,Doncic 27' 3PT Step Back Jump Shot (7 PTS) (Irving 1 AST),Made Shot,Step Back Jump shot,1,3,22
0022200913,32,PT08M54.00S,1,1610612747,LAL,203076,Davis,A. Davis,-37,28,5,Missed,1,,,0,v,MISS Davis 5' Driving Layup,Missed Shot,Driving Layup Shot,1,2,23
0022200913,33,PT08M53.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,24
0022200913,34,PT08M45.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,25
0022200913,35,PT08M32.00S,1,1610612747,LAL,1627736,Beasley,M. Beasley,0,0,0,,0,,,0,v,Beasley Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,26
0022200913,35,PT08M32.00S,1,1610612742,DAL,203493,Bullock Jr.,R. Bullock Jr.,0,0,0,,0,,,0,h,Bullock STEAL (1 STL),,,1,0,27
0022200913,37,PT08M20.00S,1,1610612742,DAL,202681,Irving,K. Irving,0,0,0,,0,,,0,h,Irving Out of Bounds Lost Ball Turnover (P1.T2),Turnover,Out of Bounds Lost Ball Turnover,1,0,28
0022200913,38,PT08M10.00S,1,1610612747,LAL,203471,Schröder,D. Schröder,-72,148,16,Missed,1,,,0,v,MISS Schroder 16' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,29
0022200913,39,PT08M07.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Doncic REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,30
0022200913,40,PT07M59.00S,1,1610612742,DAL,202681,Irving,K. Irving,-33,105,11,Missed,1,,,0,h,MISS Irving 11' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,31
0022200913,41,PT07M56.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,32
0022200913,42,PT07M48.00S,1,1610612747,LAL,2544,James,L. James,-43,252,26,Missed,1,,,0,v,MISS James 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,33
