gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022200354,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:41 PM EST),period,start,0,0,1
0022200354,4,PT12M00.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,h,Jump Ball Capela vs. Robinson-Earl: Tip to Johnson,Jump Ball,,1,0,2
0022200354,7,PT11M39.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,v,Jal. Williams S.FOUL (P1.T1) (J.Orr),Foul,Shooting,1,0,3
0022200354,9,PT11M39.00S,1,1610612737,ATL,1629027,Young,T. Young,0,0,0,,0,,,0,h,MISS Young Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,4
0022200354,10,PT11M39.00S,1,0,,1610612737,,,0,0,0,,0,,,0,h,HAWKS Rebound,Rebound,Normal Rebound,0,0,5
0022200354,11,PT11M39.00S,1,1610612737,ATL,1629027,Young,T. Young,0,0,0,,0,1,0,1,h,Young Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,1,0,6
0022200354,12,PT11M17.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,-158,202,26,Missed,1,,,0,v,MISS Gilgeous-Alexander 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,7
0022200354,13,PT11M13.00S,1,1610612737,ATL,1630552,Johnson,J. Johnson,0,0,0,,0,,,0,h,Johnson REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8
0022200354,14,PT11M06.00S,1,1610612737,ATL,1631100,Griffin,A. Griffin,34,32,5,Missed,1,,,0,h,MISS Griffin 5' Floating Jump Shot,Missed Shot,Floating Jump shot,1,2,9
0022200354,15,PT11M03.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,0,0,0,,0,,,0,v,Giddey REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10
0022200354,16,PT10M59.00S,1,1610612760,OKC,1630526,Robinson-Earl,J. Robinson-Earl,-1,15,2,Missed,1,,,0,v,MISS Robinson-Earl 2' Running Layup,Missed Shot,Running Layup Shot,1,2,11
0022200354,17,PT10M57.00S,1,1610612737,ATL,1630552,Johnson,J. Johnson,0,0,0,,0,,,0,h,Johnson REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,12
0022200354,18,PT10M48.00S,1,1610612737,ATL,203991,Capela,C. Capela,0,0,0,,0,,,0,h,Capela Traveling Turnover (P1.T1),Turnover,Traveling,1,0,13
