gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022200490,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:21 PM EST),period,start,0,0,1
0022200490,4,PT12M00.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,0,0,0,,0,,,0,h,Jump Ball Ayton vs. Adams: Tip to Brooks,Jump Ball,,1,0,2
0022200490,7,PT11M44.00S,1,1610612763,MEM,1630217,Bane,D. Bane,232,91,25,Missed,1,,,0,v,MISS Bane 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3
0022200490,8,PT11M41.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,0,0,0,,0,,,0,h,Ayton REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0022200490,9,PT11M24.00S,1,1610612756,PHX,1629028,Ayton,D. Ayton,-9,8,1,Missed,1,,,0,h,MISS Ayton 1' Dunk,Missed Shot,Dunk Shot,1,2,5
0022200490,9,PT11M24.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,0,0,0,,0,,,0,v,Jackson Jr. BLOCK (1 BLK),,,1,2,6
0022200490,11,PT11M22.00S,1,1610612763,MEM,203500,Adams,S. Adams,0,0,0,,0,,,0,v,Adams REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7
0022200490,12,PT11M18.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,-135,238,27,Missed,1,,,0,v,MISS Jackson Jr. 27' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,8
0022200490,13,PT11M15.00S,1,1610612756,PHX,101108,Paul,C. Paul,0,0,0,,0,,,0,h,Paul REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9
0022200490,14,PT11M09.00S,1,1610612756,PHX,1628969,Bridges,M. Bridges,230,25,0,Missed,1,,,0,h,MISS Bridges 3PT Jump Shot,Missed Shot,Jump Shot,1,3,10
0022200490,15,PT11M06.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,0,0,0,,0,,,0,v,Jackson Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,11
0022200490,16,PT11M00.00S,1,1610612763,MEM,1629630,Morant,J. Morant,7,13,1,Made,1,0,2,2,v,Morant 1' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,12
0022200490,17,PT10M46.00S,1,1610612756,PHX,1628470,Craig,T. Craig,123,230,26,Missed,1,,,0,h,MISS Craig 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,13
0022200490,18,PT10M42.00S,1,1610612763,MEM,1630217,Bane,D. Bane,0,0,0,,0,,,0,v,Bane REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,14
0022200490,19,PT10M36.00S,1,1610612763,MEM,1629630,Morant,J. Morant,-37,84,9,Missed,1,,,0,v,MISS Morant 9' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,15
0022200490,20,PT10M33.00S,1,1610612763,MEM,203500,Adams,S. Adams,0,0,0,,0,,,0,v,Adams REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,16
0022200490,21,PT10M32.00S,1,1610612763,MEM,203500,Adams,S. Adams,-5,11,1,Missed,1,,,0,v,MISS Adams 1' Putback Layup,Missed Shot,Putback Layup Shot,1,2,17
0022200490,22,PT10M29.00S,1,1610612763,MEM,203500,Adams,S. Adams,0,0,0,,0,,,0,v,Adams REBOUND (Off:2 Def:1),Rebound,Unknown,1,0,18
0022200490,23,PT10M28.00S,1,1610612763,MEM,203500,Adams,S. Adams,4,12,1,Made,1,0,4,4,v,Adams 1' Putback Layup (2 PTS),Made Shot,Putback Layup Shot,1,2,19
0022200490,24,PT10M14.00S,1,1610612756,PHX,1628969,Bridges,M. Bridges,0,0,0,,0,,,0,h,Bridges Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,20
0022200490,24,PT10M14.00S,1,1610612763,MEM,203500,Adams,S. Adams,0,0,0,,0,,,0,v,Adams STEAL (1 STL),,,1,0,21
0022200490,26,PT10M03.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,-13,90,9,Made,1,0,6,6,v,Jackson Jr. 9' Driving Hook Shot (2 PTS) (Brooks 1 AST),Made Shot,Driving Hook Shot,1,2,22
0022200490,27,PT09M43.00S,1,1610612756,PHX,101108,Paul,C. Paul,0,0,0,,0,,,0,h,Paul Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,23
0022200490,27,PT09M43.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,0,0,0,,0,,,0,v,Brooks STEAL (1 STL),,,1,0,24
0022200490,33,PT09M40.00S,1,1610612756,PHX,1628470,Craig,T. Craig,0,0,0,,0,,,0,h,Craig S.FOUL (P1.T1) (J.Van Duyne),Foul,Shooting,1,0,25
0022200490,35,PT09M40.00S,1,1610612763,MEM,1630217,Bane,D. Bane,0,0,0,,0,0,7,7,v,Bane Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,26
0022200490,37,PT09M40.00S,1,1610612763,MEM,1630217,Bane,D. Bane,0,0,0,,0,0,8,8,v,Bane Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,27
0022200490,39,PT09M21.00S,1,1610612756,PHX,101108,Paul,C. Paul,66,109,13,Made,1,2,8,10,h,Paul 13' Step Back Jump Shot (2 PTS),Made Shot,Step Back Jump shot,1,2,28
0022200490,40,PT09M11.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,-1,15,2,Made,1,2,10,12,v,Jackson Jr. 2' Layup (4 PTS) (Morant 1 AST),Made Shot,Layup Shot,1,2,29
0022200490,42,PT08M56.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,0,0,0,,0,,,0,v,Brooks P.FOUL (P1.T1) (B.Kennedy),Foul,Personal,1,0,30
0022200490,44,PT08M48.00S,1,1610612756,PHX,1628470,Craig,T. Craig,-98,10,10,Missed,1,,,0,h,MISS Craig 10' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,31
0022200490,45,PT08M45.00S,1,1610612763,MEM,203500,Adams,S. Adams,0,0,0,,0,,,0,v,Adams REBOUND (Off:2 Def:2),Rebound,Unknown,1,0,32
0022200490,46,PT08M36.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,218,130,25,Made,1,2,13,15,v,Brooks 25' 3PT Jump Shot (3 PTS) (Morant 2 AST),Made Shot,Jump Shot,1,3,33
0022200490,48,PT08M14.00S,1,1610612756,PHX,101108,Paul,C. Paul,-191,-8,19,Made,1,4,13,17,h,Paul 19' Step Back Jump Shot (4 PTS),Made Shot,Step Back Jump shot,1,2,34
0022200490,49,PT07M50.00S,1,1610612763,MEM,1630217,Bane,D. Bane,-9,76,8,Missed,1,,,0,v,MISS Bane 8' Driving Hook Shot,Missed Shot,Driving Hook Shot,1,2,35
0022200490,50,PT07M48.00S,1,1610612763,MEM,203500,Adams,S. Adams,0,0,0,,0,,,0,v,Adams REBOUND (Off:3 Def:2),Rebound,Unknown,1,0,36
0022200490,51,PT07M42.00S,1,1610612763,MEM,1629630,Morant,J. Morant,40,280,28,Missed,1,,,0,v,MISS Morant 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,37
0022200490,52,PT07M41.00S,1,0,,1610612763,,,0,0,0,,0,,,0,v,Grizzlies Rebound,Rebound,Unknown,1,0,38
