gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
22300194,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:44 PM EST),period,start,0,0,1
22300194,4,PT12M00.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,0,0,0,,0,0,0,0,h,Jump Ball Embiid vs. Horford: Tip to Covington,Jump Ball,,1,0,2
22300194,7,PT11M41.00S,1,1610612755,PHI,1629001,Melton,D. Melton,-237,55,24,Made,1,3,0,3,h,Melton 24' 3PT Jump Shot (3 PTS) (Maxey 1 AST),Made Shot,Jump Shot,1,3,3
22300194,9,PT11M23.00S,1,1610612738,BOS,1630573,Hauser,S. Hauser,-21,272,27,Missed,1,3,0,3,v,MISS Hauser 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,4
22300194,10,PT11M19.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,0,0,0,,0,3,0,3,h,Maxey REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5
22300194,11,PT11M08.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,-64,32,7,Missed,1,3,0,3,h,MISS Maxey 7' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,6
22300194,12,PT11M06.00S,1,1610612738,BOS,1628401,White,D. White,0,0,0,,0,3,0,3,v,White REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7
22300194,13,PT10M53.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,-130,249,28,Missed,1,3,0,3,v,MISS Holiday 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,8
22300194,14,PT10M48.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,0,0,0,,0,3,0,3,h,Maxey REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,9
22300194,15,PT10M41.00S,1,1610612755,PHI,202699,Harris,T. Harris,16,25,3,Missed,1,3,0,3,h,MISS Harris 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,10
22300194,16,PT10M39.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,3,0,3,v,Horford REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,11
22300194,17,PT10M35.00S,1,1610612755,PHI,203496,Covington,R. Covington,0,0,0,,0,3,0,3,h,Covington S.FOUL (P1.T1) (C.Washington),Foul,Shooting,1,0,12
22300194,19,PT10M35.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,3,1,4,v,Tatum Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,13
22300194,20,PT10M35.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,0,0,0,,0,3,2,5,v,Tatum Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,14
22300194,22,PT10M13.00S,1,1610612755,PHI,203954,Embiid,J. Embiid,-67,115,13,Missed,1,3,2,5,h,MISS Embiid 13' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,2,15
22300194,22,PT10M13.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,3,2,5,v,Horford BLOCK (1 BLK),,,1,2,16
22300194,24,PT10M10.00S,1,1610612738,BOS,201143,Horford,A. Horford,0,0,0,,0,3,2,5,v,Horford REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,17
22300194,25,PT09M53.00S,1,1610612738,BOS,201950,Holiday,J. Holiday,6,27,3,Made,1,3,4,7,v,Holiday 3' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,18
22300194,26,PT09M42.00S,1,1610612755,PHI,202699,Harris,T. Harris,230,30,0,Made,1,6,4,10,h,Harris 3PT Jump Shot (3 PTS) (Maxey 2 AST),Made Shot,Jump Shot,1,3,19
22300194,28,PT09M30.00S,1,1610612738,BOS,1628369,Tatum,J. Tatum,17,6,2,Made,1,6,6,12,v,Tatum 2' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,1,2,20
