gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
22300939,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:37 PM EST),period,start,0,0,1
22300939,4,PT12M00.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,0,0,0,h,Jump Ball Hartenstein vs. Bamba: Tip to Anunoby,Jump Ball,,1,0,2
22300939,7,PT11M33.00S,1,1610612752,NYK,1628404,Hart,J. Hart,65,127,14,Made,1,2,0,2,h,Hart 14' Pullup Jump Shot (2 PTS) (Anunoby 1 AST),Made Shot,Pullup Jump shot,1,2,3
22300939,9,PT11M14.00S,1,1610612755,PHI,200768,Lowry,K. Lowry,-233,-11,0,Missed,1,2,0,2,v,MISS Lowry 3PT Jump Shot,Missed Shot,Jump Shot,1,3,4
22300939,10,PT11M12.00S,1,1610612752,NYK,1628978,DiVincenzo,D. DiVincenzo,0,0,0,,0,2,0,2,h,DiVincenzo REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5
22300939,11,PT10M56.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,-103,0,10,Made,1,4,0,4,h,Anunoby 10' Step Back Jump Shot (2 PTS),Made Shot,Step Back Jump shot,1,2,6
22300939,12,PT10M39.00S,1,1610612755,PHI,202699,Harris,T. Harris,-224,5,0,Missed,1,4,0,4,v,MISS Harris 3PT Jump Shot,Missed Shot,Jump Shot,1,3,7
22300939,13,PT10M37.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,,0,4,0,4,h,Hart REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8
22300939,14,PT10M23.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,-11,-5,1,Made,1,6,0,6,h,Hartenstein 1' Driving Dunk (2 PTS) (Brunson 1 AST),Made Shot,Driving Dunk Shot,1,2,9
22300939,16,PT10M21.00S,1,0,,1610612755,,,0,0,0,,0,6,0,6,v,76ers Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,10
22300939,17,PT10M10.00S,1,1610612755,PHI,202699,Harris,T. Harris,232,77,24,Missed,1,6,0,6,v,MISS Harris 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,11
22300939,18,PT10M08.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,0,0,0,,0,6,0,6,h,Brunson REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12
22300939,19,PT10M03.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,33,249,25,Missed,1,6,0,6,h,MISS Brunson 25' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1,3,13
22300939,20,PT10M01.00S,1,1610612755,PHI,202699,Harris,T. Harris,0,0,0,,0,6,0,6,v,Harris REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,14
22300939,21,PT09M55.00S,1,1610612755,PHI,200768,Lowry,K. Lowry,7,89,9,Made,1,6,2,8,v,Lowry 9' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2,15
22300939,22,PT09M32.00S,1,1610612752,NYK,1628404,Hart,J. Hart,-202,151,25,Missed,1,6,2,8,h,MISS Hart 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,16
22300939,23,PT09M30.00S,1,1610612755,PHI,200768,Lowry,K. Lowry,0,0,0,,0,6,2,8,v,Lowry REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,17
22300939,25,PT09M20.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,0,0,0,,0,6,2,8,v,Maxey Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,18
22300939,26,PT09M00.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,22,83,9,Made,1,8,2,10,h,Brunson 9' Driving Floating Jump Shot (2 PTS) (DiVincenzo 1 AST),Made Shot,Driving Floating Jump Shot,1,2,19
22300939,27,PT08M41.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,-22,241,24,Made,1,8,5,13,v,Maxey 24' 3PT Jump Shot (3 PTS) (Lowry 1 AST),Made Shot,Jump Shot,1,3,20
22300939,29,PT08M26.00S,1,1610612752,NYK,1628978,DiVincenzo,D. DiVincenzo,-181,193,26,Made,1,11,5,16,h,DiVincenzo 26' 3PT Jump Shot (3 PTS) (Hart 1 AST),Made Shot,Jump Shot,1,3,21
22300939,31,PT08M09.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,233,10,0,Missed,1,11,5,16,v,MISS Oubre Jr. 3PT Jump Shot,Missed Shot,Jump Shot,1,3,22
22300939,32,PT08M07.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,11,5,16,h,Hartenstein REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,23
22300939,33,PT07M50.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,-25,21,3,Missed,1,11,5,16,h,MISS Brunson 3' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,24
22300939,34,PT07M48.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,0,0,0,,0,11,5,16,v,Maxey REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,25
22300939,35,PT07M42.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,9,15,2,Made,1,11,7,18,v,Maxey 2' Driving Finger Roll Layup (5 PTS),Made Shot,Driving Finger Roll Layup Shot,1,2,26
22300939,36,PT07M25.00S,1,1610612755,PHI,1628964,Bamba,M. Bamba,0,0,0,,0,11,7,18,v,Bamba P.FOUL (P1.T1) (B.Forte),Foul,Personal,1,0,27
22300939,38,PT07M13.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,-230,48,0,Made,1,14,7,21,h,Anunoby 3PT Jump Shot (5 PTS) (Hart 2 AST),Made Shot,Jump Shot,1,3,28
22300939,40,PT06M44.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,0,0,0,,0,14,7,21,v,Oubre Jr. Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,29
22300939,40,PT06M44.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,,0,14,7,21,h,Hart STEAL (1 STL),,,1,0,30
22300939,42,PT06M39.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,-175,183,25,Made,1,17,7,24,h,Brunson 25' 3PT Running Pull-Up Jump Shot (5 PTS) (Hart 3 AST),Made Shot,Running Pull-Up Jump Shot,1,3,31
22300939,44,PT06M36.00S,1,0,,1610612755,,,0,0,0,,0,17,7,24,v,76ers Timeout: Regular (Reg.2 Short 0),Timeout,Regular,0,0,32
22300939,46,PT06M36.00S,1,1610612755,PHI,1628964,Bamba,M. Bamba,0,0,0,,0,17,7,24,v,SUB: Batum FOR Bamba,Substitution,,0,0,33
22300939,47,PT06M36.00S,1,1610612755,PHI,202699,Harris,T. Harris,0,0,0,,0,17,7,24,v,SUB: Reed FOR Harris,Substitution,,0,0,34
22300939,48,PT06M36.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,0,0,0,,0,17,7,24,v,SUB: Payne FOR Maxey,Substitution,,0,0,35
22300939,52,PT06M17.00S,1,1610612755,PHI,1626166,Payne,C. Payne,159,243,29,Missed,1,17,7,24,v,MISS Payne 29' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,36
22300939,53,PT06M15.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,17,7,24,h,Hartenstein REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,37
22300939,54,PT05M52.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,-232,16,0,Missed,1,17,7,24,h,MISS Anunoby 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,38
22300939,55,PT05M50.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,,0,17,7,24,h,Hart REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,39
22300939,56,PT05M50.00S,1,1610612752,NYK,1628404,Hart,J. Hart,0,0,0,Made,1,19,7,26,h,Hart Tip Layup Shot (4 PTS),Made Shot,Tip Layup Shot,1,2,40
22300939,57,PT05M35.00S,1,1610612755,PHI,1626166,Payne,C. Payne,76,61,10,Made,1,19,9,28,v,Payne 10' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2,41
22300939,58,PT05M14.00S,1,1610612752,NYK,1628404,Hart,J. Hart,-2,10,1,Made,1,21,9,30,h,Hart 1' Driving Layup (6 PTS) (Brunson 2 AST),Made Shot,Driving Layup Shot,1,2,42
22300939,60,PT04M59.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,21,9,30,h,Hartenstein S.FOUL (P1.T1) (B.Forte),Foul,Shooting,1,0,43
22300939,62,PT04M59.00S,1,1610612755,PHI,1630194,Reed,P. Reed,0,0,0,,0,21,9,30,v,MISS Reed Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,44
22300939,63,PT04M59.00S,1,0,,1610612755,,,0,0,0,,0,21,9,30,v,76ers Rebound,Rebound,Normal Rebound,1,0,45
22300939,64,PT04M59.00S,1,1610612752,NYK,1628392,Hartenstein,I. Hartenstein,0,0,0,,0,21,9,30,h,SUB: Achiuwa FOR Hartenstein,Substitution,,0,0,46
22300939,65,PT04M59.00S,1,1610612755,PHI,1626162,Oubre Jr.,K. Oubre Jr.,0,0,0,,0,21,9,30,v,SUB: Hield FOR Oubre Jr.,Substitution,,0,0,47
22300939,68,PT04M59.00S,1,1610612755,PHI,1630194,Reed,P. Reed,0,0,0,,0,21,9,30,v,MISS Reed Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1,0,48
22300939,69,PT04M57.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,0,0,0,,0,21,9,30,h,Anunoby REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,49
22300939,71,PT04M38.00S,1,1610612755,PHI,200768,Lowry,K. Lowry,0,0,0,,0,21,9,30,v,SUB: Maxey FOR Lowry,Substitution,,0,0,50
22300939,73,PT04M34.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,44,-5,4,Missed,1,21,9,30,h,MISS Anunoby 4' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,51
22300939,74,PT04M32.00S,1,1610612752,NYK,1630173,Achiuwa,P. Achiuwa,0,0,0,,0,21,9,30,h,Achiuwa REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,52
22300939,75,PT04M20.00S,1,1610612752,NYK,1628384,Anunoby,O. Anunoby,92,157,18,Missed,1,21,9,30,h,MISS Anunoby 18' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,53
22300939,76,PT04M19.00S,1,0,,1610612752,,,0,0,0,,0,21,9,30,h,KNICKS Rebound,Rebound,Unknown,1,0,54
22300939,77,PT04M18.00S,1,0,,1610612752,,,0,0,0,,0,21,9,30,h,KNICKS Turnover: Shot Clock (T#1),Turnover,Shot Clock Turnover,1,0,55
22300939,78,PT04M10.00S,1,1610612755,PHI,1630178,Maxey,T. Maxey,23,298,30,Made,1,21,12,33,v,Maxey 30' 3PT Pullup Jump Shot (8 PTS) (Hield 1 AST),Made Shot,Pullup Jump shot,1,3,56
22300939,80,PT03M48.00S,1,1610612755,PHI,1630194,Reed,P. Reed,0,0,0,,0,21,12,33,v,Reed S.FOUL (P1.T2) (B.Forte),Foul,Shooting,1,0,57
22300939,82,PT03M48.00S,1,1610612752,NYK,1628973,Brunson,J. Brunson,0,0,0,,0,22,12,34,h,Brunson Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,1,0,58
