SEASON,GAME_ID,GAME_DATE
2022-23,0022200814,2023-02-06
2022-23,0022200815,2023-02-06
2022-23,0022200816,2023-02-07
2022-23,0022200817,2023-02-07
2022-23,0022200818,2023-02-07
2022-23,0022200819,2023-02-07
2022-23,0022200820,2023-02-07
2022-23,0022200821,2023-02-07
2022-23,0022200822,2023-02-08
2022-23,0022200823,2023-02-08
2022-23,0022200824,2023-02-08
2022-23,0022200825,2023-02-08
2022-23,0022200826,2023-02-08
2022-23,0022200827,2023-02-08
2022-23,0022200828,2023-02-08
2022-23,0022200829,2023-02-08
2022-23,0022200830,2023-02-08
2022-23,0022200831,2023-02-09
2022-23,0022200832,2023-02-09
2022-23,0022200833,2023-02-09
2022-23,0022200834,2023-02-09
2022-23,0022200835,2023-02-10
2022-23,0022200836,2023-02-10
2022-23,0022200837,2023-02-10
2022-23,0022200838,2023-02-10
2022-23,0022200839,2023-02-10
2022-23,0022200840,2023-02-10
2022-23,0022200841,2023-02-10
2022-23,0022200842,2023-02-10
2022-23,0022200843,2023-02-10
2022-23,0022200844,2023-02-10
2022-23,0022200845,2023-02-10
2022-23,0022200846,2023-02-11
2022-23,0022200847,2023-02-11
2022-23,0022200848,2023-02-11
2022-23,0022200849,2023-02-11
2022-23,0022200850,2023-02-11
2022-23,0022200851,2023-02-11
2022-23,0022200852,2023-02-11
2022-23,0022200853,2023-02-11
2022-23,0022200854,2023-02-11
2022-23,0022200855,2023-02-12
2022-23,0022200856,2023-02-12
2022-23,0022200857,2023-02-13
2022-23,0022200858,2023-02-13
2022-23,0022200859,2023-02-13
2022-23,0022200860,2023-02-13
2022-23,0022200861,2023-02-13
2022-23,0022200862,2023-02-13
2022-23,0022200863,2023-02-13
2022-23,0022200864,2023-02-13
2022-23,0022200865,2023-02-13
2022-23,0022200866,2023-02-13
2022-23,0022200867,2023-02-13
2022-23,0022200868,2023-02-14
2022-23,0022200869,2023-02-14
2022-23,0022200870,2023-02-14
2022-23,0022200871,2023-02-14
2022-23,0022200872,2023-02-14
2022-23,0022200873,2023-02-15
2022-23,0022200874,2023-02-15
2022-23,0022200875,2023-02-15
2022-23,0022200876,2023-02-15
2022-23,0022200877,2023-02-15
2022-23,0022200878,2023-02-15
2022-23,0022200879,2023-02-15
2022-23,0022200880,2023-02-15
2022-23,0022200881,2023-02-15
2022-23,0022200882,2023-02-15
2022-23,0022200883,2023-02-16
2022-23,0022200884,2023-02-16
2022-23,0022200885,2023-02-16
2022-23,0022200886,2023-02-23
2022-23,0022200887,2023-02-23
2022-23,0022200888,2023-02-23
2022-23,0022200889,2023-02-23
2022-23,0022200890,2023-02-23
2022-23,0022200891,2023-02-23
2022-23,0022200892,2023-02-23
2022-23,0022200893,2023-02-23
2022-23,0022200894,2023-02-23
2022-23,0022200895,2023-02-24
2022-23,0022200896,2023-02-24
2022-23,0022200897,2023-02-24
2022-23,0022200898,2023-02-24
2022-23,0022200899,2023-02-24
2022-23,0022200900,2023-02-24
2022-23,0022200901,2023-02-24
2022-23,0022200902,2023-02-24
2022-23,0022200903,2023-02-25
2022-23,0022200904,2023-02-25
2022-23,0022200905,2023-02-25
2022-23,0022200906,2023-02-25
2022-23,0022200907,2023-02-25
2022-23,0022200908,2023-02-25
2022-23,0022200909,2023-02-25
2022-23,0022200910,2023-02-26
2022-23,0022200911,2023-02-26
2022-23,0022200912,2023-02-26
2022-23,0022200913,2023-02-26
2022-23,0022200914,2023-02-26
2022-23,0022200915,2023-02-26
2022-23,0022200916,2023-02-26
2022-23,0022200917,2023-02-26
2022-23,0022200918,2023-02-26
2022-23,0022200919,2023-02-27
2022-23,0022200920,2023-02-27
2022-23,0022200921,2023-02-27
2022-23,0022200922,2023-02-27
2022-23,0022200923,2023-02-28
2022-23,0022200924,2023-02-28
2022-23,0022200925,2023-02-28
2022-23,0022200926,2023-02-28
2022-23,0022200927,2023-02-28
2022-23,0022200928,2023-02-28
2022-23,0022200929,2023-02-28
2022-23,0022200930,2023-02-28
2022-23,0022200931,2023-02-28
2022-23,0022200932,2023-02-28
2022-23,0022200933,2023-03-01
2022-23,0022200934,2023-03-01
2022-23,0022200935,2023-03-01
2022-23,0022200936,2023-03-01
2022-23,0022200937,2023-03-01
2022-23,0022200938,2023-03-01
2022-23,0022200939,2023-03-01
2022-23,0022200940,2023-03-01
2022-23,0022200941,2023-03-01
2022-23,0022200942,2023-03-02
2022-23,0022200943,2023-03-02
2022-23,0022200944,2023-03-02
2022-23,0022200945,2023-03-02
2022-23,0022200946,2023-03-03
2022-23,0022200947,2023-03-03
2022-23,0022200948,2023-03-03
2022-23,0022200949,2023-03-03
2022-23,0022200950,2023-03-03
2022-23,0022200951,2023-03-03
2022-23,0022200952,2023-03-03
2022-23,0022200953,2023-03-03
2022-23,0022200954,2023-03-03
2022-23,0022200955,2023-03-03
2022-23,0022200956,2023-03-04
2022-23,0022200957,2023-03-04
2022-23,0022200958,2023-03-04
2022-23,0022200959,2023-03-04
2022-23,0022200960,2023-03-04
2022-23,0022200961,2023-03-04
2022-23,0022200962,2023-03-05
2022-23,0022200963,2023-03-05
2022-23,0022200964,2023-03-05
2022-23,0022200965,2023-03-05
2022-23,0022200966,2023-03-05
2022-23,0022200967,2023-03-05
2022-23,0022200968,2023-03-05
2022-23,0022200969,2023-03-05
2022-23,0022200970,2023-03-05
2022-23,0022200973,2023-03-05
2022-23,0022200971,2023-03-06
2022-23,0022200972,2023-03-06
2022-23,0022200974,2023-03-06
2022-23,0022200975,2023-03-06
2022-23,0022200976,2023-03-06
2022-23,0022200977,2023-03-06
2022-23,0022200769,2023-03-07
2022-23,0022200978,2023-03-07
2022-23,0022200979,2023-03-07
2022-23,0022200980,2023-03-07
2022-23,0022200981,2023-03-07
2022-23,0022200982,2023-03-07
2022-23,0022200983,2023-03-07
2022-23,0022200984,2023-03-07
2022-23,0022200985,2023-03-08
2022-23,0022200986,2023-03-08
2022-23,0022200987,2023-03-08
2022-23,0022200988,2023-03-08
2022-23,0022200989,2023-03-08
2022-23,0022200990,2023-03-08
2022-23,0022200991,2023-03-08
2022-23,0022200992,2023-03-09
2022-23,0022200993,2023-03-09
2022-23,0022200994,2023-03-09
2022-23,0022200995,2023-03-09
2022-23,0022200996,2023-03-09
2022-23,0022200997,2023-03-09
2022-23,0022200998,2023-03-10
2022-23,0022200999,2023-03-10
2022-23,0022201000,2023-03-10
2022-23,0022201001,2023-03-10
2022-23,0022201002,2023-03-10
2022-23,0022201003,2023-03-10
2022-23,0022201004,2023-03-11
2022-23,0022201005,2023-03-11
2022-23,0022201006,2023-03-11
2022-23,0022201007,2023-03-11
2022-23,0022201008,2023-03-11
2022-23,0022201009,2023-03-11
2022-23,0022201010,2023-03-11
2022-23,0022201011,2023-03-11
2022-23,0022201012,2023-03-11
2022-23,0022201013,2023-03-11
2022-23,0022201014,2023-03-12
2022-23,0022201015,2023-03-12
2022-23,0022201016,2023-03-12
2022-23,0022201017,2023-03-12
2022-23,0022201018,2023-03-12
2022-23,0022201019,2023-03-12
2022-23,0022201020,2023-03-13
2022-23,0022201021,2023-03-13
2022-23,0022201022,2023-03-13
2022-23,0022201023,2023-03-13
2022-23,0022201024,2023-03-13
2022-23,0022201025,2023-03-13
2022-23,0022201026,2023-03-13
2022-23,0022201027,2023-03-14
2022-23,0022201028,2023-03-14
2022-23,0022201029,2023-03-14
2022-23,0022201030,2023-03-14
2022-23,0022201031,2023-03-14
2022-23,0022201032,2023-03-14
2022-23,0022201033,2023-03-14
2022-23,0022201034,2023-03-14
2022-23,0022201035,2023-03-15
2022-23,0022201036,2023-03-15
2022-23,0022201037,2023-03-15
2022-23,0022201038,2023-03-15
2022-23,0022201039,2023-03-15
2022-23,0022201040,2023-03-15
2022-23,0022201041,2023-03-15
2022-23,0022201042,2023-03-16
2022-23,0022201043,2023-03-16
2022-23,0022201044,2023-03-16
2022-23,0022201045,2023-03-16
2022-23,0022201046,2023-03-16
2022-23,0022201047,2023-03-17
2022-23,0022201048,2023-03-17
2022-23,0022201049,2023-03-17
2022-23,0022201050,2023-03-17
2022-23,0022201051,2023-03-17
2022-23,0022201052,2023-03-17
2022-23,0022201053,2023-03-17
2022-23,0022201054,2023-03-17
2022-23,0022201055,2023-03-18
2022-23,0022201056,2023-03-18
2022-23,0022201057,2023-03-18
2022-23,0022201058,2023-03-18
2022-23,0022201059,2023-03-18
2022-23,0022201060,2023-03-18
2022-23,0022201061,2023-03-18
2022-23,0022201062,2023-03-18
2022-23,0022201063,2023-03-19
2022-23,0022201064,2023-03-19
2022-23,0022201065,2023-03-19
2022-23,0022201066,2023-03-19
2022-23,0022201067,2023-03-19
2022-23,0022201068,2023-03-19
2022-23,0022201069,2023-03-19
2022-23,0022201070,2023-03-19
2022-23,0022201071,2023-03-20
2022-23,0022201072,2023-03-20
2022-23,0022201073,2023-03-20
2022-23,0022201074,2023-03-20
2022-23,0022201075,2023-03-20
2022-23,0022201076,2023-03-20
2022-23,0022201077,2023-03-21
2022-23,0022201078,2023-03-21
2022-23,0022201079,2023-03-21
2022-23,0022201080,2023-03-21
2022-23,0022201081,2023-03-21
2022-23,0022201082,2023-03-21
2022-23,0022201083,2023-03-22
2022-23,0022201084,2023-03-22
2022-23,0022201085,2023-03-22
2022-23,0022201086,2023-03-22
2022-23,0022201087,2023-03-22
2022-23,0022201088,2023-03-22
2022-23,0022201089,2023-03-22
2022-23,0022201090,2023-03-22
2022-23,0022201091,2023-03-22
2022-23,0022201092,2023-03-22
2022-23,0022201093,2023-03-23
2022-23,0022201094,2023-03-23
2022-23,0022201095,2023-03-23
2022-23,0022201096,2023-03-23
2022-23,0022201097,2023-03-24
2022-23,0022201098,2023-03-24
2022-23,0022201099,2023-03-24
2022-23,0022201100,2023-03-24
2022-23,0022201101,2023-03-24
2022-23,0022201102,2023-03-24
2022-23,0022201103,2023-03-24
2022-23,0022201104,2023-03-24
2022-23,0022201105,2023-03-24
2022-23,0022201106,2023-03-24
2022-23,0022201107,2023-03-25
2022-23,0022201108,2023-03-25
2022-23,0022201109,2023-03-25
2022-23,0022201110,2023-03-25
2022-23,0022201111,2023-03-25
2022-23,0022201112,2023-03-25
2022-23,0022201113,2023-03-26
2022-23,0022201114,2023-03-26
2022-23,0022201115,2023-03-26
2022-23,0022201116,2023-03-26
2022-23,0022201117,2023-03-26
2022-23,0022201118,2023-03-26
2022-23,0022201119,2023-03-26
2022-23,0022201120,2023-03-26
2022-23,0022201121,2023-03-26
2022-23,0022201122,2023-03-27
2022-23,0022201123,2023-03-27
2022-23,0022201124,2023-03-27
2022-23,0022201125,2023-03-27
2022-23,0022201126,2023-03-27
2022-23,0022201127,2023-03-27
2022-23,0022201128,2023-03-27
2022-23,0022201129,2023-03-27
2022-23,0022201130,2023-03-28
2022-23,0022201131,2023-03-28
2022-23,0022201132,2023-03-28
2022-23,0022201133,2023-03-28
2022-23,0022201134,2023-03-28
2022-23,0022201135,2023-03-28
2022-23,0022201136,2023-03-29
2022-23,0022201137,2023-03-29
2022-23,0022201138,2023-03-29
2022-23,0022201139,2023-03-29
2022-23,0022201140,2023-03-29
2022-23,0022201141,2023-03-29
2022-23,0022201142,2023-03-29
2022-23,0022201143,2023-03-29
2022-23,0022201144,2023-03-29
2022-23,0022201145,2023-03-29
2022-23,0022201146,2023-03-30
2022-23,0022201147,2023-03-30
2022-23,0022201148,2023-03-31
2022-23,0022201149,2023-03-31
2022-23,0022201150,2023-03-31
2022-23,0022201151,2023-03-31
2022-23,0022201152,2023-03-31
2022-23,0022201153,2023-03-31
2022-23,0022201154,2023-03-31
2022-23,0022201155,2023-03-31
2022-23,0022201156,2023-03-31
2022-23,0022201157,2023-03-31
2022-23,0022201158,2023-03-31
2022-23,0022201159,2023-03-31
2022-23,0022201160,2023-03-31
2022-23,0022201161,2023-04-01
2022-23,0022201162,2023-04-01
2022-23,0022201163,2023-04-02
2022-23,0022201164,2023-04-02
2022-23,0022201165,2023-04-02
2022-23,0022201166,2023-04-02
2022-23,0022201167,2023-04-02
2022-23,0022201168,2023-04-02
2022-23,0022201169,2023-04-02
2022-23,0022201170,2023-04-02
2022-23,0022201171,2023-04-02
2022-23,0022201172,2023-04-02
2022-23,0022201173,2023-04-02
2022-23,0022201174,2023-04-02
2022-23,0022201175,2023-04-02
2022-23,0022201176,2023-04-04
2022-23,0022201177,2023-04-04
2022-23,0022201178,2023-04-04
2022-23,0022201179,2023-04-04
2022-23,0022201180,2023-04-04
2022-23,0022201181,2023-04-04
2022-23,0022201182,2023-04-04
2022-23,0022201183,2023-04-04
2022-23,0022201184,2023-04-04
2022-23,0022201185,2023-04-04
2022-23,0022201186,2023-04-04
2022-23,0022201187,2023-04-04
2022-23,0022201188,2023-04-04
2022-23,0022201189,2023-04-05
2022-23,0022201190,2023-04-05
2022-23,0022201191,2023-04-05
2022-23,0022201192,2023-04-05
2022-23,0022201193,2023-04-05
2022-23,0022201194,2023-04-05
2022-23,0022201195,2023-04-05
2022-23,0022201196,2023-04-05
2022-23,0022201197,2023-04-06
2022-23,0022201198,2023-04-06
2022-23,0022201199,2023-04-06
2022-23,0022201200,2023-04-06
2022-23,0022201201,2023-04-06
2022-23,0022201202,2023-04-07
2022-23,0022201203,2023-04-07
2022-23,0022201204,2023-04-07
2022-23,0022201205,2023-04-07
2022-23,0022201206,2023-04-07
2022-23,0022201207,2023-04-07
2022-23,0022201208,2023-04-07
2022-23,0022201209,2023-04-07
2022-23,0022201210,2023-04-07
2022-23,0022201211,2023-04-07
2022-23,0022201212,2023-04-07
2022-23,0022201213,2023-04-08
2022-23,0022201214,2023-04-08
2022-23,0022201215,2023-04-08
2022-23,0022201216,2023-04-09
2022-23,0022201217,2023-04-09
2022-23,0022201218,2023-04-09
2022-23,0022201219,2023-04-09
2022-23,0022201220,2023-04-09
2022-23,0022201221,2023-04-09
2022-23,0022201222,2023-04-09
2022-23,0022201223,2023-04-09
2022-23,0022201224,2023-04-09
2022-23,0022201225,2023-04-09
2022-23,0022201226,2023-04-09
2022-23,0022201227,2023-04-09
2022-23,0022201228,2023-04-09
2022-23,0022201229,2023-04-09
2022-23,0022201230,2023-04-09
2023-24,0022300061,2023-10-24
2023-24,0022300062,2023-10-24
2023-24,0022300063,2023-10-25
2023-24,0022300064,2023-10-25
2023-24,0022300065,2023-10-25
2023-24,0022300066,2023-10-25
2023-24,0022300067,2023-10-25
2023-24,0022300068,2023-10-25
2023-24,0022300069,2023-10-25
2023-24,0022300070,2023-10-25
2023-24,0022300071,2023-10-25
2023-24,0022300072,2023-10-25
2023-24,0022300073,2023-10-25
2023-24,0022300074,2023-10-25
2023-24,0022300075,2023-10-26
2023-24,0022300076,2023-10-26
2023-24,0022300077,2023-10-27
2023-24,0022300078,2023-10-27
2023-24,0022300079,2023-10-27
2023-24,0022300080,2023-10-27
2023-24,0022300081,2023-10-27
2023-24,0022300082,2023-10-27
2023-24,0022300083,2023-10-27
2023-24,0022300084,2023-10-27
2023-24,0022300085,2023-10-27
2023-24,0022300086,2023-10-27
2023-24,0022300087,2023-10-27
2023-24,0022300088,2023-10-28
2023-24,0022300089,2023-10-28
2023-24,0022300090,2023-10-28
2023-24,0022300091,2023-10-28
2023-24,0022300092,2023-10-28
2023-24,0022300093,2023-10-28
2023-24,0022300094,2023-10-28
2023-24,0022300095,2023-10-29
2023-24,0022300096,2023-10-29
2023-24,0022300097,2023-10-29
2023-24,0022300098,2023-10-29
2023-24,0022300099,2023-10-29
2023-24,0022300100,2023-10-29
2023-24,0022300101,2023-10-30
2023-24,0022300102,2023-10-30
2023-24,0022300103,2023-10-30
2023-24,0022300104,2023-10-30
2023-24,0022300105,2023-10-30
2023-24,0022300106,2023-10-30
2023-24,0022300107,2023-10-30
2023-24,0022300108,2023-10-30
2023-24,0022300109,2023-10-30
2023-24,0022300110,2023-10-30
2023-24,0022300111,2023-10-30
2023-24,0022300112,2023-10-31
2023-24,0022300113,2023-10-31
2023-24,0022300114,2023-10-31
2023-24,0022300115,2023-11-01
2023-24,0022300116,2023-11-01
2023-24,0022300117,2023-11-01
2023-24,0022300118,2023-11-01
2023-24,0022300119,2023-11-01
2023-24,0022300120,2023-11-01
2023-24,0022300121,2023-11-01
2023-24,0022300122,2023-11-01
2023-24,0022300123,2023-11-01
2023-24,0022300124,2023-11-01
2023-24,0022300125,2023-11-01
2023-24,0022300126,2023-11-01
2023-24,0022300127,2023-11-01
2023-24,0022300128,2023-11-02
2023-24,0022300129,2023-11-02
2023-24,0022300130,2023-11-02
2023-24,0022300131,2023-11-02
2023-24,0022300001,2023-11-03
2023-24,0022300002,2023-11-03
2023-24,0022300003,2023-11-03
2023-24,0022300004,2023-11-03
2023-24,0022300005,2023-11-03
2023-24,0022300006,2023-11-03
2023-24,0022300007,2023-11-03
2023-24,0022300132,2023-11-04
2023-24,0022300133,2023-11-04
2023-24,0022300134,2023-11-04
2023-24,0022300135,2023-11-04
2023-24,0022300136,2023-11-04
2023-24,0022300137,2023-11-04
2023-24,0022300138,2023-11-04
2023-24,0022300139,2023-11-04
2023-24,0022300140,2023-11-05
2023-24,0022300141,2023-11-05
2023-24,0022300142,2023-11-05
2023-24,0022300143,2023-11-05
2023-24,0022300144,2023-11-05
2023-24,0022300145,2023-11-06
2023-24,0022300146,2023-11-06
2023-24,0022300147,2023-11-06
2023-24,0022300148,2023-11-06
2023-24,0022300149,2023-11-06
2023-24,0022300150,2023-11-06
2023-24,0022300151,2023-11-06
2023-24,0022300152,2023-11-06
2023-24,0022300153,2023-11-06
2023-24,0022300154,2023-11-06
2023-24,0022300155,2023-11-06
2023-24,0022300156,2023-11-06
2023-24,0022300157,2023-11-08
2023-24,0022300158,2023-11-08
2023-24,0022300159,2023-11-08
2023-24,0022300160,2023-11-08
2023-24,0022300161,2023-11-08
2023-24,0022300162,2023-11-08
2023-24,0022300163,2023-11-08
2023-24,0022300164,2023-11-08
2023-24,0022300165,2023-11-08
2023-24,0022300166,2023-11-08
2023-24,0022300167,2023-11-08
2023-24,0022300168,2023-11-08
2023-24,0022300169,2023-11-08
2023-24,0022300170,2023-11-08
2023-24,0022300171,2023-11-09
2023-24,0022300172,2023-11-09
2023-24,0022300008,2023-11-10
2023-24,0022300009,2023-11-10
2023-24,0022300010,2023-11-10
2023-24,0022300011,2023-11-10
2023-24,0022300012,2023-11-10
2023-24,0022300013,2023-11-10
2023-24,0022300014,2023-11-10
2023-24,0022300015,2023-11-10
2023-24,0022300016,2023-11-10
2023-24,0022300173,2023-11-11
2023-24,0022300174,2023-11-11
2023-24,0022300175,2023-11-11
2023-24,0022300176,2023-11-11
2023-24,0022300177,2023-11-12
2023-24,0022300178,2023-11-12
2023-24,0022300179,2023-11-12
2023-24,0022300180,2023-11-12
2023-24,0022300181,2023-11-12
2023-24,0022300182,2023-11-12
2023-24,0022300183,2023-11-12
2023-24,0022300184,2023-11-12
2023-24,0022300185,2023-11-12
2023-24,0022300186,2023-11-12
2023-24,0022300187,2023-11-12
2023-24,0022300188,2023-11-13
2023-24,0022300189,2023-11-13
2023-24,0022300190,2023-11-13
2023-24,0022300191,2023-11-13
2023-24,0022300017,2023-11-14
2023-24,0022300018,2023-11-14
2023-24,0022300019,2023-11-14
2023-24,0022300020,2023-11-14
2023-24,0022300021,2023-11-14
2023-24,0022300022,2023-11-14
2023-24,0022300023,2023-11-14
2023-24,0022300024,2023-11-14
2023-24,0022300025,2023-11-14
2023-24,0022300026,2023-11-14
2023-24,0022300192,2023-11-15
2023-24,0022300193,2023-11-15
2023-24,0022300194,2023-11-15
2023-24,0022300195,2023-11-15
2023-24,0022300196,2023-11-15
2023-24,0022300197,2023-11-15
2023-24,0022300198,2023-11-15
2023-24,0022300199,2023-11-15
2023-24,0022300200,2023-11-16
2023-24,0022300201,2023-11-16
2023-24,0022300027,2023-11-17
2023-24,0022300028,2023-11-17
2023-24,0022300029,2023-11-17
2023-24,0022300030,2023-11-17
2023-24,0022300031,2023-11-17
2023-24,0022300032,2023-11-17
2023-24,0022300033,2023-11-17
2023-24,0022300034,2023-11-17
2023-24,0022300035,2023-11-17
2023-24,0022300036,2023-11-17
2023-24,0022300037,2023-11-17
2023-24,0022300202,2023-11-18
2023-24,0022300203,2023-11-18
2023-24,0022300204,2023-11-18
2023-24,0022300205,2023-11-18
2023-24,0022300206,2023-11-18
2023-24,0022300207,2023-11-18
2023-24,0022300208,2023-11-19
2023-24,0022300209,2023-11-19
2023-24,0022300210,2023-11-19
2023-24,0022300211,2023-11-19
2023-24,0022300212,2023-11-19
2023-24,0022300213,2023-11-19
2023-24,0022300214,2023-11-19
2023-24,0022300215,2023-11-19
2023-24,0022300216,2023-11-19
2023-24,0022300217,2023-11-20
2023-24,0022300218,2023-11-20
2023-24,0022300219,2023-11-20
2023-24,0022300220,2023-11-20
2023-24,0022300221,2023-11-20
2023-24,0022300222,2023-11-20
2023-24,0022300223,2023-11-20
2023-24,0022300224,2023-11-20
2023-24,0022300038,2023-11-21
2023-24,0022300039,2023-11-21
2023-24,0022300040,2023-11-21
2023-24,0022300041,2023-11-21
2023-24,0022300042,2023-11-21
2023-24,0022300225,2023-11-22
2023-24,0022300226,2023-11-22
2023-24,0022300227,2023-11-22
2023-24,0022300228,2023-11-22
2023-24,0022300229,2023-11-22
2023-24,0022300230,2023-11-22
2023-24,0022300231,2023-11-22
2023-24,0022300232,2023-11-22
2023-24,0022300233,2023-11-22
2023-24,0022300234,2023-11-22
2023-24,0022300235,2023-11-22
2023-24,0022300236,2023-11-22
2023-24,0022300237,2023-11-22
2023-24,0022300238,2023-11-22
2023-24,0022300043,2023-11-24
2023-24,0022300044,2023-11-24
2023-24,0022300045,2023-11-24
2023-24,0022300046,2023-11-24
2023-24,0022300047,2023-11-24
2023-24,0022300048,2023-11-24
2023-24,0022300049,2023-11-24
2023-24,0022300050,2023-11-24
2023-24,0022300051,2023-11-24
2023-24,0022300052,2023-11-24
2023-24,0022300239,2023-11-25
2023-24,0022300240,2023-11-25
2023-24,0022300241,2023-11-25
2023-24,0022300242,2023-11-25
2023-24,0022300243,2023-11-25
2023-24,0022300244,2023-11-25
2023-24,0022300245,2023-11-26
2023-24,0022300246,2023-11-26
2023-24,0022300247,2023-11-26
2023-24,0022300248,2023-11-26
2023-24,0022300249,2023-11-26
2023-24,0022300250,2023-11-26
2023-24,0022300251,2023-11-26
2023-24,0022300252,2023-11-26
2023-24,0022300253,2023-11-27
2023-24,0022300254,2023-11-27
2023-24,0022300255,2023-11-27
2023-24,0022300256,2023-11-27
2023-24,0022300257,2023-11-27
2023-24,0022300053,2023-11-28
2023-24,0022300054,2023-11-28
2023-24,0022300055,2023-11-28
2023-24,0022300056,2023-11-28
2023-24,0022300057,2023-11-28
2023-24,0022300058,2023-11-28
2023-24,0022300059,2023-11-28
2023-24,0022300060,2023-11-28
2023-24,0022300258,2023-11-29
2023-24,0022300259,2023-11-29
2023-24,0022300260,2023-11-29
2023-24,0022300261,2023-11-29
2023-24,0022300262,2023-11-29
2023-24,0022300263,2023-11-29
2023-24,0022300264,2023-11-29
2023-24,0022300265,2023-11-30
2023-24,0022300266,2023-11-30
2023-24,0022300267,2023-11-30
2023-24,0022300268,2023-11-30
2023-24,0022300269,2023-11-30
2023-24,0022300270,2023-11-30
2023-24,0022300271,2023-11-30
2023-24,0022300272,2023-11-30
2023-24,0022300273,2023-11-30
2023-24,0022300274,2023-12-01
2023-24,0022300275,2023-12-01
2023-24,0022300276,2023-12-01
2023-24,0022300277,2023-12-01
2023-24,0022300278,2023-12-01
2023-24,0022300279,2023-12-01
2023-24,0022300280,2023-12-02
2023-24,0022300281,2023-12-02
2023-24,0022300282,2023-12-02
2023-24,0022300283,2023-12-02
2023-24,0022300284,2023-12-02
2023-24,0022300285,2023-12-02
2023-24,0022300286,2023-12-02
2023-24,0022300287,2023-12-02
2023-24,0022300288,2023-12-02
2023-24,0022300289,2023-12-02
2023-24,0022300290,2023-12-02
2023-24,0022300291,2023-12-02
2023-24,0022301202,2023-12-04
2023-24,0022301204,2023-12-04
2023-24,0022301201,2023-12-05
2023-24,0022301203,2023-12-05
2023-24,0022301205,2023-12-06
2023-24,0022301206,2023-12-06
2023-24,0022301207,2023-12-06
2023-24,0022301208,2023-12-06
2023-24,0022301209,2023-12-06
2023-24,0022301210,2023-12-06
2023-24,0022301211,2023-12-06
2023-24,0022301212,2023-12-06
2023-24,0022301213,2023-12-06
2023-24,0022301214,2023-12-06
2023-24,0022301215,2023-12-06
2023-24,0022301229,2023-12-07
2023-24,0022301230,2023-12-07
2023-24,0022301216,2023-12-08
2023-24,0022301217,2023-12-08
2023-24,0022301218,2023-12-08
2023-24,0022301219,2023-12-08
2023-24,0022301220,2023-12-08
2023-24,0022301221,2023-12-08
2023-24,0022301222,2023-12-08
2023-24,0022301223,2023-12-08
2023-24,0022301224,2023-12-08
2023-24,0022301225,2023-12-08
2023-24,0022301226,2023-12-08
2023-24,0022301227,2023-12-08
2023-24,0022301228,2023-12-08
2023-24,0022300292,2023-12-11
2023-24,0022300293,2023-12-11
2023-24,0022300294,2023-12-11
2023-24,0022300295,2023-12-11
2023-24,0022300296,2023-12-11
2023-24,0022300297,2023-12-11
2023-24,0022300298,2023-12-11
2023-24,0022300299,2023-12-11
2023-24,0022300300,2023-12-11
2023-24,0022300301,2023-12-11
2023-24,0022300302,2023-12-11
2023-24,0022300303,2023-12-11
2023-24,0022300304,2023-12-11
2023-24,0022300305,2023-12-12
2023-24,0022300306,2023-12-12
2023-24,0022300307,2023-12-12
2023-24,0022300308,2023-12-12
2023-24,0022300309,2023-12-12
2023-24,0022300310,2023-12-13
2023-24,0022300311,2023-12-13
2023-24,0022300312,2023-12-13
2023-24,0022300313,2023-12-13
2023-24,0022300314,2023-12-13
2023-24,0022300315,2023-12-13
2023-24,0022300316,2023-12-13
2023-24,0022300317,2023-12-13
2023-24,0022300318,2023-12-13
2023-24,0022300319,2023-12-14
2023-24,0022300320,2023-12-14
2023-24,0022300321,2023-12-14
2023-24,0022300322,2023-12-14
2023-24,0022300323,2023-12-14
2023-24,0022300324,2023-12-14
2023-24,0022300325,2023-12-14
2023-24,0022300326,2023-12-15
2023-24,0022300327,2023-12-15
2023-24,0022300328,2023-12-15
2023-24,0022300329,2023-12-15
2023-24,0022300330,2023-12-15
2023-24,0022300331,2023-12-15
2023-24,0022300332,2023-12-15
2023-24,0022300333,2023-12-15
2023-24,0022300334,2023-12-16
2023-24,0022300335,2023-12-16
2023-24,0022300336,2023-12-16
2023-24,0022300337,2023-12-16
2023-24,0022300338,2023-12-16
2023-24,0022300339,2023-12-16
2023-24,0022300340,2023-12-16
2023-24,0022300341,2023-12-16
2023-24,0022300342,2023-12-16
2023-24,0022300343,2023-12-16
2023-24,0022300344,2023-12-17
2023-24,0022300345,2023-12-17
2023-24,0022300346,2023-12-17
2023-24,0022300347,2023-12-17
2023-24,0022300348,2023-12-17
2023-24,0022300349,2023-12-18
2023-24,0022300350,2023-12-18
2023-24,0022300351,2023-12-18
2023-24,0022300352,2023-12-18
2023-24,0022300353,2023-12-18
2023-24,0022300354,2023-12-18
2023-24,0022300355,2023-12-18
2023-24,0022300356,2023-12-18
2023-24,0022300357,2023-12-18
2023-24,0022300358,2023-12-18
2023-24,0022300359,2023-12-18
2023-24,0022300360,2023-12-19
2023-24,0022300361,2023-12-19
2023-24,0022300362,2023-12-19
2023-24,0022300363,2023-12-19
2023-24,0022300364,2023-12-20
2023-24,0022300365,2023-12-20
2023-24,0022300366,2023-12-20
2023-24,0022300367,2023-12-20
2023-24,0022300368,2023-12-20
2023-24,0022300369,2023-12-20
2023-24,0022300370,2023-12-20
2023-24,0022300371,2023-12-20
2023-24,0022300372,2023-12-20
2023-24,0022300373,2023-12-20
2023-24,0022300374,2023-12-21
